Time,Temp,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,date
12:00,90,28,11,WNW,3,0,27.64,0.0,Fair,2018-09-01
1:00,90,28,11,WNW,6,0,27.61,0.0,Fair,2018-09-01
2:00,88,28,12,NW,3,0,27.61,0.0,Fair,2018-09-01
3:00,86,28,12,WNW,7,0,27.61,0.0,Fair,2018-09-01
4:00,86,30,13,W,6,0,27.61,0.0,Fair,2018-09-01
5:00,82,28,14,CALM,0,0,27.64,0.0,Fair,2018-09-01
6:00,82,28,14,W,6,0,27.64,0.0,Fair,2018-09-01
7:00,82,30,15,WNW,7,0,27.67,0.0,Fair,2018-09-01
8:00,93,34,12,NNW,8,0,27.67,0.0,Fair,2018-09-01
9:00,97,36,12,NNE,9,0,27.67,0.0,Fair,2018-09-01
10:00,102,36,10,NNE,10,0,27.67,0.0,Fair,2018-09-01
11:00,106,32,8,NE,13,0,27.64,0.0,Fair,2018-09-01
12:00,108,30,7,ENE,13,0,27.64,0.0,Fair,2018-09-01
1:00,109,30,6,ENE,9,0,27.61,0.0,Fair,2018-09-01
2:00,111,28,6,NE,9,0,27.61,0.0,Fair,2018-09-01
3:00,111,32,7,ENE,8,0,27.61,0.0,Fair,2018-09-01
4:00,109,30,6,E,10,0,27.61,0.0,Fair,2018-09-01
5:00,109,32,7,ENE,8,0,27.61,0.0,Fair,2018-09-01
6:00,106,28,7,NE,8,0,27.61,0.0,Fair,2018-09-01
7:00,102,30,8,NE,6,0,27.61,0.0,Fair,2018-09-01
8:00,100,34,10,NNE,6,0,27.64,0.0,Fair,2018-09-01
9:00,97,28,9,NNE,6,0,27.67,0.0,Fair,2018-09-01
10:00,95,30,10,NNE,5,0,27.67,0.0,Fair,2018-09-01
11:00,93,30,11,NW,3,0,27.64,0.0,Fair,2018-09-01
12:00,91,30,11,WNW,5,0,27.64,0.0,Fair,2018-09-02
1:00,90,30,12,NW,7,0,27.64,0.0,Fair,2018-09-02
2:00,88,30,13,WNW,6,0,27.64,0.0,Fair,2018-09-02
3:00,86,28,12,W,6,0,27.64,0.0,Fair,2018-09-02
4:00,86,27,12,WNW,6,0,27.64,0.0,Fair,2018-09-02
5:00,82,27,13,NW,6,0,27.67,0.0,Fair,2018-09-02
6:00,82,27,13,NW,6,0,27.67,0.0,Fair,2018-09-02
7:00,86,30,13,W,3,0,27.70,0.0,Fair,2018-09-02
8:00,93,34,12,WNW,7,0,27.70,0.0,Fair,2018-09-02
9:00,100,36,11,NNE,9,0,27.70,0.0,Fair,2018-09-02
10:00,104,36,9,NE,15,0,27.70,0.0,Fair,2018-09-02
11:00,106,32,8,NE,17,0,27.70,0.0,Fair,2018-09-02
12:00,108,30,7,NNE,17,0,27.67,0.0,Fair,2018-09-02
1:00,108,27,6,NE,16,0,27.64,0.0,Fair,2018-09-02
2:00,109,27,6,NE,17,0,27.64,0.0,Fair,2018-09-02
3:00,108,28,6,NNE,17,0,27.61,0.0,Fair,2018-09-02
4:00,108,30,7,NE,15,0,27.61,0.0,Fair,2018-09-02
5:00,108,30,7,NNE,15,0,27.61,0.0,Fair,2018-09-02
6:00,106,32,8,NE,12,0,27.64,0.0,Fair,2018-09-02
7:00,100,32,9,NE,5,0,27.64,0.0,Fair,2018-09-02
8:00,99,30,9,NE,5,0,27.67,0.0,Fair,2018-09-02
9:00,91,32,12,ENE,2,0,27.67,0.0,Fair,2018-09-02
10:00,90,32,13,CALM,0,0,27.67,0.0,Fair,2018-09-02
11:00,90,34,14,CALM,0,0,27.67,0.0,Fair,2018-09-02
12:00,88,28,12,NW,2,0,27.67,0.0,Fair,2018-09-03
1:00,86,30,13,CALM,0,0,27.64,0.0,Fair,2018-09-03
2:00,84,28,13,WNW,5,0,27.64,0.0,Fair,2018-09-03
3:00,82,28,14,NNW,3,0,27.64,0.0,Fair,2018-09-03
4:00,81,28,15,NW,3,0,27.64,0.0,Fair,2018-09-03
5:00,81,30,16,CALM,0,0,27.64,0.0,Fair,2018-09-03
6:00,81,28,15,WNW,3,0,27.64,0.0,Fair,2018-09-03
7:00,84,30,14,NW,3,0,27.67,0.0,Fair,2018-09-03
8:00,93,32,11,NW,3,0,27.67,0.0,Fair,2018-09-03
9:00,102,32,9,NW,5,0,27.67,0.0,Fair,2018-09-03
10:00,104,32,8,CALM,0,0,27.67,0.0,Fair,2018-09-03
11:00,106,32,8,ESE,5,0,27.64,0.0,Fair,2018-09-03
12:00,108,32,7,ESE,6,0,27.64,0.0,Fair,2018-09-03
1:00,111,32,7,N,6,0,27.61,0.0,Fair,2018-09-03
2:00,109,32,7,N,8,0,27.61,0.0,Fair,2018-09-03
3:00,109,32,7,NNE,13,0,27.59,0.0,Fair,2018-09-03
4:00,109,32,7,NNE,15,0,27.59,0.0,Fair,2018-09-03
5:00,108,30,7,N,14,0,27.61,0.0,Fair,2018-09-03
6:00,106,32,8,NE,9,0,27.61,0.0,Fair,2018-09-03
7:00,102,30,8,NNE,7,0,27.61,0.0,Fair,2018-09-03
8:00,99,32,10,NE,5,0,27.64,0.0,Fair,2018-09-03
9:00,97,32,10,NE,5,0,27.67,0.0,Fair,2018-09-03
10:00,91,30,11,N,2,0,27.67,0.0,Fair,2018-09-03
11:00,91,32,12,W,2,0,27.67,0.0,Fair,2018-09-03
12:00,90,30,12,W,2,0,27.67,0.0,Fair,2018-09-04
1:00,88,28,12,CALM,0,0,27.64,0.0,Fair,2018-09-04
2:00,88,30,13,CALM,0,0,27.64,0.0,Fair,2018-09-04
3:00,86,30,13,CALM,0,0,27.61,0.0,Fair,2018-09-04
4:00,84,30,14,CALM,0,0,27.61,0.0,Fair,2018-09-04
5:00,82,30,15,CALM,0,0,27.64,0.0,Fair,2018-09-04
6:00,84,30,14,CALM,0,0,27.64,0.0,Fair,2018-09-04
7:00,86,36,17,CALM,0,0,27.67,0.0,Fair,2018-09-04
8:00,90,34,14,CALM,0,0,27.67,0.0,Fair,2018-09-04
9:00,102,36,10,CALM,0,0,27.70,0.0,Fair,2018-09-04
10:00,104,36,9,E,3,0,27.70,0.0,Fair,2018-09-04
11:00,108,34,8,E,3,0,27.67,0.0,Fair,2018-09-04
12:00,111,32,7,WSW,3,0,27.67,0.0,Fair,2018-09-04
1:00,109,32,7,NW,7,0,27.64,0.0,Fair,2018-09-04
2:00,111,32,7,NNE,10,0,27.61,0.0,Fair,2018-09-04
3:00,111,32,7,NNE,12,0,27.61,0.0,Partly,2018-09-04
4:00,113,37,8,NW,10,0,27.61,0.0,Partly,2018-09-04
5:00,111,32,7,WNW,6,0,27.61,0.0,Partly,2018-09-04
6:00,108,34,8,NE,7,0,27.61,0.0,Partly,2018-09-04
7:00,104,34,9,NE,5,0,27.64,0.0,Partly,2018-09-04
8:00,100,34,10,ENE,5,0,27.64,0.0,Partly,2018-09-04
9:00,97,34,11,CALM,0,0,27.67,0.0,Fair,2018-09-04
10:00,97,34,11,SSE,3,0,27.67,0.0,Fair,2018-09-04
11:00,95,34,12,SSW,6,0,27.67,0.0,Fair,2018-09-04
12:00,95,34,12,S,5,0,27.67,0.0,Fair,2018-09-05
1:00,95,36,12,S,5,0,27.64,0.0,Fair,2018-09-05
2:00,88,34,15,ESE,3,0,27.64,0.0,Fair,2018-09-05
3:00,90,34,14,SSE,3,0,27.64,0.0,Fair,2018-09-05
4:00,86,36,17,NE,6,0,27.67,0.0,Fair,2018-09-05
5:00,86,37,18,SE,2,0,27.67,0.0,Fair,2018-09-05
6:00,90,34,14,SSW,6,0,27.67,0.0,Fair,2018-09-05
7:00,91,36,14,SSE,5,0,27.70,0.0,Fair,2018-09-05
8:00,99,37,12,S,5,0,27.70,0.0,Fair,2018-09-05
9:00,102,28,7,S,9,0,27.70,0.0,Fair,2018-09-05
10:00,106,32,8,S,8,0,27.70,0.0,Fair,2018-09-05
11:00,108,30,7,S,9,0,27.67,0.0,Fair,2018-09-05
12:00,109,32,7,SW,8,21,27.67,0.0,Fair,2018-09-05
1:00,111,32,7,SW,9,0,27.64,0.0,Fair,2018-09-05
2:00,111,30,6,WNW,6,0,27.61,0.0,Fair,2018-09-05
3:00,113,34,7,W,6,0,27.61,0.0,Fair,2018-09-05
4:00,113,34,7,N,6,0,27.59,0.0,Fair,2018-09-05
5:00,111,32,7,NNW,14,0,27.59,0.0,Fair,2018-09-05
6:00,108,32,7,N,9,0,27.59,0.0,Fair,2018-09-05
7:00,106,32,8,N,16,0,27.61,0.0,Fair,2018-09-05
8:00,102,30,8,N,13,0,27.64,0.0,Fair,2018-09-05
9:00,100,30,9,N,16,0,27.67,0.0,Fair,2018-09-05
10:00,99,28,8,N,15,0,27.67,0.0,Fair,2018-09-05
11:00,97,28,9,N,12,0,27.67,0.0,Fair,2018-09-05
12:00,97,28,9,NNE,12,0,27.67,0.0,Fair,2018-09-06
1:00,93,28,10,NE,6,0,27.67,0.0,Fair,2018-09-06
2:00,91,27,10,N,7,0,27.67,0.0,Fair,2018-09-06
3:00,88,27,11,N,5,0,27.67,0.0,Fair,2018-09-06
4:00,88,27,11,NNW,6,0,27.67,0.0,Fair,2018-09-06
5:00,88,28,12,N,6,0,27.67,0.0,Fair,2018-09-06
6:00,84,28,13,NW,5,0,27.70,0.0,Fair,2018-09-06
7:00,91,28,10,N,7,0,27.70,0.0,Fair,2018-09-06
8:00,93,28,10,N,6,0,27.70,0.0,Fair,2018-09-06
9:00,99,30,9,NE,5,0,27.72,0.0,Fair,2018-09-06
10:00,102,28,7,NE,7,0,27.72,0.0,Fair,2018-09-06
11:00,108,28,6,NNE,3,0,27.70,0.0,Fair,2018-09-06
12:00,109,32,7,N,12,0,27.67,0.0,Fair,2018-09-06
1:00,106,30,7,NE,10,0,27.67,0.0,Fair,2018-09-06
2:00,108,28,6,N,13,0,27.67,0.0,Fair,2018-09-06
3:00,109,28,6,N,17,0,27.64,0.0,Fair,2018-09-06
4:00,106,30,7,N,18,0,27.64,0.0,Fair,2018-09-06
5:00,106,30,7,N,20,0,27.64,0.0,Fair,2018-09-06
6:00,104,30,8,N,16,0,27.67,0.0,Fair,2018-09-06
7:00,100,30,9,NNE,13,0,27.67,0.0,Fair,2018-09-06
8:00,97,30,10,N,7,0,27.70,0.0,Fair,2018-09-06
9:00,95,30,10,N,7,0,27.70,0.0,Fair,2018-09-06
10:00,93,30,11,N,6,0,27.70,0.0,Fair,2018-09-06
11:00,91,30,11,N,6,0,27.70,0.0,Fair,2018-09-06
12:00,90,30,12,NNE,5,0,27.67,0.0,Fair,2018-09-07
1:00,88,32,14,NNE,3,0,27.67,0.0,Fair,2018-09-07
2:00,84,41,22,NW,2,0,27.67,0.0,Fair,2018-09-07
3:00,84,43,23,WNW,5,0,27.67,0.0,Fair,2018-09-07
4:00,82,45,26,WNW,6,0,27.67,0.0,Fair,2018-09-07
5:00,81,41,24,WNW,6,0,27.67,0.0,Fair,2018-09-07
6:00,81,43,26,WNW,6,0,27.70,0.0,Fair,2018-09-07
7:00,84,45,25,NW,5,0,27.72,0.0,Fair,2018-09-07
8:00,91,43,18,NW,5,0,27.72,0.0,Fair,2018-09-07
9:00,95,43,16,N,6,0,27.72,0.0,Fair,2018-09-07
10:00,99,41,14,NE,7,0,27.72,0.0,Fair,2018-09-07
11:00,104,36,9,NE,12,0,27.72,0.0,Fair,2018-09-07
12:00,104,34,9,NE,13,0,27.72,0.0,Fair,2018-09-07
