Time,Temp,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,date
12:00,55,30,38,SSE,3,0,27.94,0.0,Fair,2018-01-01
1:00,54,32,44,SSE,3,0,27.94,0.0,Fair,2018-01-01
2:00,50,34,54,CALM,0,0,27.91,0.0,Fair,2018-01-01
3:00,52,34,50,CALM,0,0,27.91,0.0,Fair,2018-01-01
4:00,52,34,50,CALM,0,0,27.91,0.0,Fair,2018-01-01
5:00,54,32,44,S,5,0,27.89,0.0,Fair,2018-01-01
6:00,48,30,50,SE,3,0,27.89,0.0,Fair,2018-01-01
7:00,46,32,57,CALM,0,0,27.91,0.0,Fair,2018-01-01
8:00,52,32,47,CALM,0,0,27.91,0.0,Fair,2018-01-01
9:00,63,32,32,SSE,3,0,27.94,0.0,Fair,2018-01-01
10:00,68,27,21,SSW,9,0,27.94,0.0,Fair,2018-01-01
11:00,73,23,15,SW,8,0,27.91,0.0,Fair,2018-01-01
12:00,75,19,12,WSW,10,0,27.89,0.0,Fair,2018-01-01
1:00,75,19,12,SW,9,0,27.83,0.0,Fair,2018-01-01
2:00,77,19,12,SW,9,0,27.81,0.0,Fair,2018-01-01
3:00,79,18,10,SW,7,0,27.81,0.0,Fair,2018-01-01
4:00,79,16,9,SSW,6,0,27.81,0.0,Fair,2018-01-01
5:00,77,16,10,SW,3,0,27.81,0.0,Fair,2018-01-01
6:00,70,16,13,SW,3,0,27.83,0.0,Fair,2018-01-01
7:00,68,18,15,SSW,3,0,27.83,0.0,Fair,2018-01-01
8:00,66,16,14,SSW,3,0,27.83,0.0,Fair,2018-01-01
9:00,63,16,16,SSE,3,0,27.83,0.0,Fair,2018-01-01
10:00,59,19,22,SSW,3,0,27.83,0.0,Fair,2018-01-01
11:00,55,23,29,E,2,0,27.83,0.0,Fair,2018-01-01
12:00,55,23,29,CALM,0,0,27.81,0.0,Fair,2018-01-02
1:00,55,21,26,CALM,0,0,27.81,0.0,Fair,2018-01-02
1:31,61,23,23,NNW,13,0,27.86,0.0,Widespread,2018-01-02
2:00,59,30,34,N,13,0,27.86,0.0,Fair,2018-01-02
3:00,57,36,44,N,12,0,27.86,0.0,Fair,2018-01-02
4:00,57,34,41,NNW,9,0,27.89,0.0,Fair,2018-01-02
5:00,55,34,44,N,9,0,27.89,0.0,Widespread,2018-01-02
6:00,55,36,47,NNW,10,0,27.91,0.0,Widespread,2018-01-02
7:00,55,37,51,NNW,8,0,27.94,0.0,Widespread,2018-01-02
8:00,55,37,51,NNW,8,0,27.94,0.0,Widespread,2018-01-02
9:00,57,36,44,NNW,8,0,27.97,0.0,Widespread,2018-01-02
10:00,61,32,34,N,9,0,28.00,0.0,Widespread,2018-01-02
11:00,63,30,30,N,17,0,27.97,0.0,Blowing,2018-01-02
12:00,64,28,26,N,16,0,27.94,0.0,Blowing,2018-01-02
1:00,66,30,26,N,12,0,27.91,0.0,Partly,2018-01-02
2:00,66,28,24,N,10,0,27.91,0.0,Partly,2018-01-02
3:00,68,30,24,N,12,0,27.91,0.0,Partly,2018-01-02
4:00,66,28,24,N,12,0,27.91,0.0,Fair,2018-01-02
5:00,64,28,26,N,10,0,27.94,0.0,Fair,2018-01-02
6:00,63,28,27,N,7,0,28.05,0.0,Fair,2018-01-02
7:00,61,28,29,N,6,0,27.97,0.0,Fair,2018-01-02
8:00,57,27,31,N,5,0,28.00,0.0,Fair,2018-01-02
9:00,57,27,31,N,5,0,28.00,0.0,Fair,2018-01-02
10:00,54,28,38,CALM,0,0,28.00,0.0,Fair,2018-01-02
12:00,52,28,41,NW,6,0,28.00,0.0,Fair,2018-01-03
1:00,50,27,40,WNW,2,0,28.00,0.0,Fair,2018-01-03
2:00,48,28,46,WNW,2,0,28.00,0.0,Fair,2018-01-03
3:00,48,28,46,WNW,7,0,28.00,0.0,Fair,2018-01-03
4:00,46,30,53,WNW,5,0,28.00,0.0,Fair,2018-01-03
5:00,46,30,53,CALM,0,0,28.00,0.0,Fair,2018-01-03
6:00,46,30,53,NNW,8,0,28.02,0.0,Fair,2018-01-03
7:00,46,32,57,NW,8,0,28.05,0.0,Fair,2018-01-03
8:00,48,32,54,NW,7,0,28.08,0.0,Fair,2018-01-03
9:00,54,34,47,NW,7,0,28.08,0.0,Fair,2018-01-03
10:00,61,34,36,NNW,6,0,28.08,0.0,Fair,2018-01-03
11:00,61,32,34,N,9,0,28.08,0.0,Fair,2018-01-03
12:00,64,32,30,NNW,7,0,28.05,0.0,Fair,2018-01-03
1:00,66,30,26,NNW,9,0,28.02,0.0,Fair,2018-01-03
2:00,66,28,24,N,8,0,28.00,0.0,Fair,2018-01-03
3:00,68,28,23,NNW,8,0,28.00,0.0,Fair,2018-01-03
4:00,68,28,23,NNW,7,0,28.00,0.0,Fair,2018-01-03
5:00,64,27,24,NW,7,0,28.00,0.0,Fair,2018-01-03
6:00,61,27,27,NNE,6,0,28.00,0.0,Fair,2018-01-03
7:00,59,28,31,NNE,5,0,28.02,0.0,Fair,2018-01-03
8:00,57,28,33,NNE,3,0,28.02,0.0,Fair,2018-01-03
9:00,54,28,38,CALM,0,0,28.02,0.0,Fair,2018-01-03
10:00,48,28,46,CALM,0,0,28.05,0.0,Fair,2018-01-03
11:00,50,25,37,CALM,0,0,28.05,0.0,Fair,2018-01-03
12:00,48,25,40,WNW,2,0,28.02,0.0,Fair,2018-01-04
1:00,46,25,43,CALM,0,0,28.02,0.0,Fair,2018-01-04
2:00,46,25,43,CALM,0,0,28.00,0.0,Fair,2018-01-04
3:00,43,27,53,CALM,0,0,28.00,0.0,Fair,2018-01-04
4:00,43,27,53,CALM,0,0,28.00,0.0,Fair,2018-01-04
5:00,41,28,61,CALM,0,0,28.00,0.0,Fair,2018-01-04
6:00,41,25,53,CALM,0,0,28.00,0.0,Fair,2018-01-04
7:00,43,25,49,CALM,0,0,28.02,0.0,Fair,2018-01-04
8:00,46,25,43,CALM,0,0,28.02,0.0,Fair,2018-01-04
9:00,54,27,35,CALM,0,0,28.05,0.0,Fair,2018-01-04
10:00,59,27,29,SSE,6,0,28.05,0.0,Fair,2018-01-04
11:00,64,28,26,SSE,7,0,28.02,0.0,Fair,2018-01-04
12:00,66,27,23,S,6,0,28.00,0.0,Fair,2018-01-04
1:00,68,28,23,S,7,0,27.94,0.0,Fair,2018-01-04
2:00,70,27,20,SSW,7,0,27.91,0.0,Fair,2018-01-04
3:00,70,27,20,SSE,7,0,27.91,0.0,Fair,2018-01-04
4:00,70,27,20,SSE,7,0,27.91,0.0,Fair,2018-01-04
5:00,68,27,21,SSE,8,0,27.91,0.0,Fair,2018-01-04
6:00,64,28,26,SSE,6,0,27.91,0.0,Fair,2018-01-04
7:00,63,27,26,SE,3,0,27.91,0.0,Fair,2018-01-04
8:00,59,28,31,SE,3,0,27.94,0.0,Fair,2018-01-04
9:00,59,28,31,SSE,3,0,27.91,0.0,Fair,2018-01-04
10:00,57,28,33,SE,6,0,27.91,0.0,Fair,2018-01-04
11:00,57,27,31,SSE,5,0,27.91,0.0,Fair,2018-01-04
12:00,55,27,33,SSE,6,0,27.89,0.0,Fair,2018-01-05
1:00,55,27,33,SSE,6,0,27.89,0.0,Fair,2018-01-05
2:00,55,27,33,SSE,5,0,27.89,0.0,Fair,2018-01-05
3:00,54,27,35,SSE,5,0,27.86,0.0,Fair,2018-01-05
4:00,54,27,35,S,5,0,27.89,0.0,Fair,2018-01-05
5:00,52,28,41,SSE,3,0,27.89,0.0,Fair,2018-01-05
6:00,52,27,38,SE,3,0,27.89,0.0,Fair,2018-01-05
7:00,52,28,41,CALM,0,0,27.89,0.0,Fair,2018-01-05
8:00,57,28,33,S,3,0,27.91,0.0,Fair,2018-01-05
9:00,63,30,30,SW,12,0,27.91,0.0,Fair,2018-01-05
10:00,66,32,28,WSW,10,0,27.94,0.0,Fair,2018-01-05
11:00,70,32,25,W,10,0,27.91,0.0,Fair,2018-01-05
12:00,72,34,25,WNW,9,0,27.89,0.0,Fair,2018-01-05
1:00,72,32,23,WNW,9,0,27.86,0.0,Fair,2018-01-05
2:00,73,32,22,W,8,0,27.86,0.0,Fair,2018-01-05
3:00,73,34,23,W,5,0,27.83,0.0,Fair,2018-01-05
4:00,73,34,23,SW,2,0,27.86,0.0,Fair,2018-01-05
5:00,72,32,23,WNW,3,0,27.86,0.0,Fair,2018-01-05
6:00,68,32,26,CALM,0,0,27.86,0.0,Fair,2018-01-05
7:00,64,34,32,CALM,0,0,27.86,0.0,Fair,2018-01-05
8:00,61,32,34,CALM,0,0,27.86,0.0,Fair,2018-01-05
9:00,59,34,39,CALM,0,0,27.86,0.0,Fair,2018-01-05
10:00,59,32,36,S,2,0,27.86,0.0,Fair,2018-01-05
11:00,59,32,36,CALM,0,0,27.86,0.0,Fair,2018-01-05
12:00,55,32,41,S,3,0,27.86,0.0,Fair,2018-01-06
1:00,55,34,44,S,3,0,27.83,0.0,Fair,2018-01-06
2:00,54,34,47,CALM,0,0,27.83,0.0,Fair,2018-01-06
3:00,55,34,44,CALM,0,0,27.83,0.0,Fair,2018-01-06
4:00,52,32,47,S,3,0,27.83,0.0,Fair,2018-01-06
5:00,48,32,54,CALM,0,0,27.83,0.0,Fair,2018-01-06
6:00,48,32,54,N,7,18,27.86,0.0,Fair,2018-01-06
7:00,48,30,50,CALM,0,0,27.89,0.0,Fair,2018-01-06
8:00,54,30,41,CALM,0,0,27.91,0.0,Fair,2018-01-06
9:00,61,28,29,CALM,0,0,27.91,0.0,Fair,2018-01-06
10:00,68,25,20,NNW,5,0,27.91,0.0,Fair,2018-01-06
11:00,70,28,21,NNW,10,0,27.91,0.0,Fair,2018-01-06
12:00,72,30,22,NNW,10,0,27.89,0.0,Fair,2018-01-06
1:00,73,32,22,NW,8,0,27.86,0.0,Fair,2018-01-06
2:00,72,32,23,WNW,8,0,27.86,0.0,Fair,2018-01-06
3:00,73,34,23,NNW,9,0,27.86,0.0,Fair,2018-01-06
4:00,73,32,22,NNW,7,0,27.86,0.0,Fair,2018-01-06
5:00,70,32,25,NNW,6,0,27.89,0.0,Fair,2018-01-06
6:00,66,32,28,N,7,0,27.89,0.0,Fair,2018-01-06
7:00,64,30,28,N,5,0,27.91,0.0,Fair,2018-01-06
8:00,63,32,32,NNW,5,0,27.91,0.0,Fair,2018-01-06
9:00,61,30,31,N,8,0,27.94,0.0,Fair,2018-01-06
10:00,57,30,36,NNW,2,0,27.94,0.0,Fair,2018-01-06
11:00,55,30,38,WNW,2,0,27.94,0.0,Fair,2018-01-06
